Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
935683662,"Apr 9, 2017, 10:04:35 PM",Afternoon Ride,Ride,,7200,33.49,,,false,,,activities/935683662.gpx,97.06880187988281,,7200.0,6016.0,33497.1015625,16.200000762939453,,43.48189926147461,,290.8999938964844,322.5,17.0,0.007164800073951483,,,,,,,,93.3230972290039,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
938367922,"Apr 11, 2017, 10:39:09 PM",Afternoon Ride,Ride,,2902,12.95,,,false,,,activities/938367922.gpx,97.06880187988281,,2902.0,2633.0,12958.2001953125,15.0,,86.77970123291016,,315.0,360.8999938964844,23.100000381469727,0.18289600312709808,,,,,,,,106.84100341796875,313.66326904296875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
943751043,"Apr 15, 2017, 4:49:44 PM",Lunch Ride,Ride,,8866,36.97,,,false,,,activities/943751043.gpx,97.06880187988281,,8866.0,8045.0,36976.6015625,17.200000762939453,,122.14299774169922,,300.0,366.0,34.0,0.0008113239891827106,,,,,,,,87.90160369873047,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
950908660,"Apr 20, 2017, 9:59:19 PM",Afternoon Ride,Ride,"",840,3.21,,,false,,,,97.06880187988281,,840.0,840.0,3218.68994140625,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
950910082,"Apr 20, 2017, 9:59:19 PM",Afternoon Ride,Ride,"",840,3.21,,,false,,,,97.06880187988281,,840.0,840.0,3218.68994140625,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
950915172,"Apr 20, 2017, 10:15:43 PM",Afternoon Ride,Ride,,348,0.47,,,false,,,activities/950915172.gpx,97.06880187988281,,348.0,348.0,471.3999938964844,4.699999809265137,,0.0,,317.0,321.0,27.399999618530273,0.2121340036392212,,,,,,,,19.236400604248047,7.464107990264893,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
950936653,"Apr 20, 2017, 10:21:56 PM",Afternoon Run,Run,,1594,3.23,,,false,,,activities/950936653.gpx,97.06880187988281,,1594.0,1547.0,3233.89990234375,5.800000190734863,,0.0,,315.0,319.1000061035156,3.5999999046325684,0.006184480153024197,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
956872653,"Apr 24, 2017, 10:56:57 PM",Afternoon Run,Ride,"",6791,13.24,,,false,,,activities/956872653.gpx,97.06880187988281,,6791.0,2121.0,13242.7001953125,13.899999618530273,,12.552300453186035,,314.0,326.8999938964844,21.399999618530273,0.0007551329908892512,,,,,,,,105.37000274658203,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
972619753,"May 5, 2017, 11:43:20 PM",Evening Run,Run,,74,0.01,,,false,,,activities/972619753.gpx,97.06880187988281,,74.0,7.0,14.199999809265137,1.100000023841858,,0.0,,322.0,322.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
972669048,"May 5, 2017, 11:44:56 PM",Evening Run,Run,,4111,21.75,,,false,,,activities/972669048.gpx,97.06880187988281,,4111.0,3662.0,21754.5,17.399999618530273,,22.55030059814453,,299.8999938964844,322.70001220703125,14.100000381469727,0.00045967500773258507,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
976043625,"May 7, 2017, 9:13:19 PM",Afternoon Ride,Ride,Stress relief,9575,31.37,,,false,,,activities/976043625.gpx,97.06880187988281,,9575.0,9575.0,31371.5,22.100000381469727,,69.35690307617188,,299.8999938964844,368.20001220703125,25.5,0.1459919959306717,,,,,,,,124.072998046875,1324.618896484375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
978969413,"May 9, 2017, 10:44:43 PM",Afternoon Run,Run,,3564,20.09,,,false,,,activities/978969413.gpx,97.06880187988281,,3564.0,3440.0,20091.30078125,15.199999809265137,,22.12179946899414,,299.8999938964844,322.6000061035156,23.600000381469727,0.0004977280041202903,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
979049424,"May 10, 2017, 12:04:58 AM",Evening Run,Run,,3252,9.51,,,false,,,activities/979049424.gpx,97.06880187988281,,3252.0,3217.0,9509.099609375,14.199999809265137,,80.69290161132812,,316.3999938964844,349.5,12.300000190734863,-0.028393900021910667,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
983351927,"May 12, 2017, 10:05:26 PM",Afternoon Run,Run,,5480,27.95,,,false,,,activities/983351927.gpx,97.06880187988281,,5480.0,4987.0,27954.099609375,16.399999618530273,,22.499399185180664,,299.8999938964844,322.6000061035156,22.0,0.008585499599575996,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
990916969,"May 16, 2017, 10:04:44 PM",Afternoon Hike,Hike,,8196,7.59,,,false,,,activities/990916969.gpx,,,8196.0,6077.0,7596.60009765625,3.5,,127.99199676513672,,363.0,469.29998779296875,48.900001525878906,-0.061869800090789795,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1026021684,"Jun 7, 2017, 10:05:31 PM",Afternoon Ride,Ride,Stress relief,5510,22.36,,,false,,,activities/1026021684.gpx,97.06880187988281,,5510.0,5510.0,22361.30078125,14.699999809265137,,86.57460021972656,,307.0,322.70001220703125,19.799999237060547,0.0008944019791670144,,,,,,,,90.96589660644531,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1050990433,"Jun 23, 2017, 11:19:49 PM",Evening Ride,Ride,,8198,32.67,,,false,,,activities/1050990433.gpx,97.06880187988281,,8198.0,6247.0,32672.5,14.199999809265137,,124.11599731445312,,290.8999938964844,328.3999938964844,24.600000381469727,0.0006121359765529633,,,,,,,,94.98709869384766,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1053813290,"Jun 25, 2017, 4:04:39 PM",Lunch Ride,Ride,,3438,19.08,,,false,,,activities/1053813290.gpx,97.06880187988281,,3438.0,3422.0,19082.30078125,14.5,,14.143099784851074,,564.0,571.0,5.800000190734863,-0.0031442800536751747,,,,,,,,91.36190032958984,348.59405517578125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1057335492,"Jun 27, 2017, 10:55:50 PM",Afternoon Run,Run,,223,0.05,,,false,,,activities/1057335492.gpx,97.06880187988281,,223.0,219.0,54.79999923706055,3.0999999046325684,,0.0,,322.3999938964844,322.6000061035156,1.600000023841858,0.18248200416564941,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1057384571,"Jun 27, 2017, 10:59:44 PM",Afternoon Ride,Ride,,2787,15.22,,,false,,,activities/1057384571.gpx,97.06880187988281,,2787.0,2787.0,15223.0,13.800000190734863,,109.71099853515625,,307.1000061035156,345.1000061035156,18.200000762939453,-0.0006569009856320918,,,,,,,,119.8759994506836,372.5152587890625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1060305237,"Jun 29, 2017, 11:12:58 PM",Evening Run,Ride,"",3643,19.05,,,false,,,activities/1060305237.gpx,97.06880187988281,,3643.0,3201.0,19049.19921875,14.600000381469727,,71.2477035522461,,303.20001220703125,322.79998779296875,14.5,-0.0010499099735170603,,,,,,,,103.21700286865234,368.3933410644531,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1067526352,"Jul 4, 2017, 5:01:56 PM",Lunch Ride,Ride,,4142,24.38,,,false,,,activities/1067526352.gpx,97.06880187988281,,4142.0,4142.0,24382.099609375,12.300000190734863,,18.356399536132812,,563.0,571.0,4.300000190734863,0.0020506801083683968,,,,,,,,85.427001953125,394.53009033203125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1082345468,"Jul 13, 2017, 11:59:44 PM",Evening Ride,Ride,,4336,16.82,,,false,,,activities/1082345468.gpx,97.06880187988281,,4336.0,3612.0,16824.099609375,17.200000762939453,,101.56099700927734,,331.0,350.79998779296875,14.600000381469727,0.008321399800479412,,,,,,,,117.11499786376953,471.6665954589844,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1109670432,"Jul 30, 2017, 9:22:45 PM",Afternoon Ride,Ride,,1465,8.91,,,false,,,activities/1109670432.gpx,97.06880187988281,,1465.0,1438.0,8913.2998046875,15.399999618530273,,55.10409927368164,,331.0,351.0,31.5,-0.049364399164915085,,,,,,,,139.7779998779297,224.1158447265625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1116104659,"Aug 3, 2017, 10:39:58 PM",Afternoon Ride,Ride,,786,3.46,,,false,,,activities/1116104659.gpx,97.06880187988281,,786.0,600.0,3468.89990234375,10.699999809265137,,9.731169700622559,,310.0,321.0,22.700000762939453,-0.17008300125598907,,,,,,,,105.8270034790039,70.79826354980469,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1150606218,"Aug 24, 2017, 10:34:21 PM",Afternoon Run,Run,,5824,6.57,,,false,,,activities/1150606218.gpx,97.06880187988281,,5824.0,2852.0,6569.2998046875,23.799999237060547,,123.9530029296875,,317.3999938964844,363.0,17.399999618530273,0.3120580017566681,,,,,,,,,813.0516357421875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1173333569,"Aug 29, 2017, 1:12:10 AM",Evening Run,Run,,2389,4.31,,,false,,,activities/1173333569.gpx,97.06880187988281,,2389.0,2299.0,4311.10009765625,4.5,,9.517499923706055,,315.0,322.5,13.199999809265137,0.09046419709920883,,,,,,,,,518.224853515625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1173392296,"Sep 7, 2017, 9:59:30 PM",Afternoon Ride,Ride,,3597,11.11,,,false,,,activities/1173392296.gpx,97.06880187988281,,3597.0,2055.0,11113.7001953125,13.699999809265137,,49.78179931640625,,315.0,331.0,9.199999809265137,-0.001799579942598939,,,,,,,,127.86699676513672,292.98486328125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1175838117,"Sep 9, 2017, 3:25:12 PM",Morning Ride,Ride,,2152,0.13,,,false,,,activities/1175838117.gpx,97.06880187988281,,2152.0,188.0,136.0,3.0,,0.0,,322.3999938964844,322.70001220703125,3.200000047683716,0.07352939993143082,,,,,,,,25.13159942626953,5.268085956573486,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1176015125,"Sep 9, 2017, 4:31:40 PM",Lunch Ride,Ride,,3936,23.16,,,false,,,activities/1176015125.gpx,97.06880187988281,,3936.0,3677.0,23166.5,14.899999618530273,,67.9708023071289,,291.20001220703125,306.70001220703125,28.600000381469727,-0.0004316580016165972,,,,,,,,113.17400360107422,463.9969787597656,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1185675882,"Sep 15, 2017, 11:00:01 PM",Evening Ride,Ride,,3479,21.72,,,false,,,activities/1185675882.gpx,97.06880187988281,,3479.0,3410.0,21721.5,13.800000190734863,,89.85790252685547,,300.0,318.20001220703125,29.600000381469727,0.0,,,,,,,,119.16699981689453,453.0908203125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1221541523,"Oct 8, 2017, 6:11:24 PM",Afternoon Ride,Ride,,4719,26.00,,,false,,,activities/1221541523.gpx,97.06880187988281,,4719.0,4362.0,26002.400390625,12.199999809265137,,92.72799682617188,,299.8999938964844,322.6000061035156,17.799999237060547,0.01615240052342415,,,,,,,,102.76499938964844,499.8109436035156,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1240881014,"Oct 21, 2017, 7:25:10 PM",Afternoon Ride,Ride,,1786,0.03,,,false,,,activities/1240881014.gpx,97.06880187988281,,1786.0,66.0,38.5,1.899999976158142,,0.0,,321.79998779296875,322.20001220703125,1.0,-0.7792209982872009,,,,,,,,15.620699882507324,1.1495273113250732,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1241009233,"Oct 21, 2017, 8:04:56 PM",Afternoon Ride,Ride,,7224,28.87,,,false,,,activities/1241009233.gpx,97.06880187988281,,7224.0,6885.0,28874.19921875,18.100000381469727,,187.51100158691406,,300.0,366.0,34.599998474121094,0.0010389899834990501,,,,,,,,80.28780364990234,616.3513793945312,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1426196186,"Feb 25, 2018, 9:02:20 PM",Afternoon Run,Run,,0,0,,,false,,,activities/1426196186.gpx,97.06880187988281,,0.0,0.0,0.0,0.0,,0.0,,357.3999938964844,357.3999938964844,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1480673457,"Mar 30, 2018, 11:44:34 PM",Warm up,Ride,,1422,3.58,,,false,,,activities/1480673457.gpx,97.06880187988281,,1422.0,1294.0,3580.89990234375,5.599999904632568,,48.183929443359375,,344.0,372.70001220703125,12.300000190734863,-0.04468150436878204,,,,,,,,62.15768814086914,89.68174743652344,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1527902373,"Apr 23, 2018, 11:12:07 PM",Evening Ride,Ride,,3864,18.63,,,false,,,activities/1527902373.gpx,97.06880187988281,,3864.0,3572.0,18635.099609375,9.699999809265137,,67.2102279663086,,299.8999938964844,314.29998779296875,16.299999237060547,0.0,,,,,,,,85.11051177978516,338.9764099121094,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1549888883,"May 4, 2018, 10:39:44 PM",Afternoon Ride,Ride,,4918,23.73,,,false,,,activities/1549888883.gpx,97.06880187988281,,4918.0,4383.0,23736.0,11.699999809265137,,141.91586303710938,,331.0,351.0,15.0,-0.0008426019339822233,,,,,,,,102.75776672363281,502.1829833984375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1561101653,"May 9, 2018, 10:49:12 PM",Afternoon Ride,Ride,,1709,11.79,,,false,,,activities/1561101653.gpx,97.06880187988281,,1709.0,1709.0,11792.099609375,11.699999809265137,,71.82520294189453,,331.0,350.79998779296875,14.899999618530273,0.013568405993282795,,,,,,,,146.91651916503906,279.9554748535156,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1579038933,"May 17, 2018, 11:03:32 PM",Evening Ride,Ride,,6950,37.24,,,false,,,activities/1579038933.gpx,97.06880187988281,,6950.0,6725.0,37241.8984375,12.600000381469727,,60.1997184753418,,293.20001220703125,305.0,20.399999618530273,0.0021481181029230356,,,,,,,,94.03909301757812,705.1404418945312,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1635003042,"Jun 12, 2018, 10:50:18 PM",Afternoon Ride,Ride,,6141,38.02,,,false,,,activities/1635003042.gpx,97.06880187988281,,6141.0,6088.0,38028.3984375,11.5,,352.48455810546875,,318.3999938964844,349.0,36.29999923706055,-0.001051845494657755,,,,,,,,137.26173400878906,931.7509155273438,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1639265702,"Jun 14, 2018, 11:05:51 PM",Evening Ride,Ride,,14697,34.39,,,false,,,activities/1639265702.gpx,97.06880187988281,,14697.0,6665.0,34398.30078125,18.799999237060547,,166.6674346923828,,298.20001220703125,376.8999938964844,20.100000381469727,0.013372753746807575,,,,,,,,105.05622100830078,780.7210083007812,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1654061853,"Jun 22, 2018, 12:07:58 AM",Evening Ride,Ride,,11078,31.75,,,false,,,activities/1654061853.gpx,97.06880187988281,,11078.0,5841.0,31758.19921875,12.0,,156.8572998046875,,298.70001220703125,376.8999938964844,17.0,0.0006297586369328201,,,,,,,,104.89470672607422,683.1512451171875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1668950561,"Jun 29, 2018, 3:11:31 AM",Night Ride,Ride,,4834,32.67,,,false,,,activities/1668950561.gpx,97.06880187988281,,4834.0,4477.0,32672.099609375,31.600000381469727,,211.80963134765625,,292.6000061035156,376.8999938964844,17.399999618530273,0.04009537026286125,,,,,,,,193.2172088623047,964.51123046875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1700270994,"Jul 13, 2018, 5:03:07 PM",Lunch Run,Run,,3538,2.05,,,false,,,activities/1700270994.gpx,97.06880187988281,,3538.0,2412.0,2049.60009765625,2.299999952316284,,100.38404846191406,,1821.0999755859375,1891.4000244140625,47.400001525878906,0.034153006970882416,,,,,,,,,329.33056640625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1709793464,"Jul 17, 2018, 11:40:41 PM",Evening Run,Run,,1833,11.98,,,false,,,activities/1709793464.gpx,97.06880187988281,,1833.0,1812.0,11987.7001953125,11.0,,71.79609680175781,,331.0,350.79998779296875,14.0,0.00250256503932178,,,,,,,,,1445.5218505859375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1709797733,"Jul 18, 2018, 12:19:38 AM",Evening Ride,Ride,"",1740,11.91,,,false,,,,97.06880187988281,,1740.0,1740.0,11909.1455078125,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1723264611,"Jul 23, 2018, 8:10:44 PM",Afternoon Run,Ride,"",6153,33.86,,,false,,,activities/1723264611.gpx,97.06880187988281,,6153.0,5104.0,33867.30078125,12.0,,345.9800720214844,,346.29998779296875,370.20001220703125,15.0,0.001476350356824696,,,,,,,,171.67288208007812,976.9841918945312,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1730300751,"Jul 26, 2018, 11:46:11 PM",Evening Ride,Ride,,4922,29.61,,,false,,,activities/1730300751.gpx,97.06880187988281,,4922.0,4437.0,29611.69921875,12.800000190734863,,109.7123794555664,,299.8999938964844,328.3999938964844,14.899999618530273,0.00303933909162879,,,,,,,,119.21986389160156,589.811767578125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1736724420,"Jul 29, 2018, 8:49:21 PM",Afternoon Ride,Ride,,3018,12.09,,,false,,,activities/1736724420.gpx,97.06880187988281,,3018.0,2913.0,12091.400390625,12.5,,73.82001495361328,,331.0,350.8999938964844,15.899999618530273,-0.00578923849388957,,,,,,,,71.53720092773438,232.3524627685547,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1743761038,"Aug 1, 2018, 11:28:45 PM",Evening Ride,Ride,,3593,12.69,,,false,,,activities/1743761038.gpx,97.06880187988281,,3593.0,3239.0,12689.900390625,10.800000190734863,,98.54248046875,,315.0,359.5,22.899999618530273,0.004728169646114111,,,,,,,,72.7870101928711,262.8691711425781,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1761719624,"Aug 10, 2018, 12:15:14 AM",Evening Ride,Ride,,2572,11.78,,,false,,,activities/1761719624.gpx,97.06880187988281,,2572.0,2562.0,11779.099609375,9.300000190734863,,70.61661529541016,,331.0,350.8999938964844,14.899999618530273,0.004244806710630655,,,,,,,,78.4371566772461,224.06605529785156,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1763509143,"Aug 10, 2018, 11:12:49 PM",Evening Ride,Ride,,90,0.13,,,false,,,activities/1763509143.gpx,97.06880187988281,,90.0,76.0,133.60000610351562,3.200000047683716,,0.0,,342.0,344.3999938964844,6.599999904632568,1.422155737876892,,,,,,,,68.53845977783203,5.807952404022217,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1763620735,"Aug 10, 2018, 11:14:25 PM",Evening Ride,Ride,,6267,35.18,,,false,,,activities/1763620735.gpx,97.06880187988281,,6267.0,5156.0,35183.19921875,12.600000381469727,,206.0678253173828,,331.0,351.0,20.600000381469727,-0.013358648866415024,,,,,,,,137.244384765625,789.0075073242188,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1777417537,"Aug 17, 2018, 12:15:24 AM",Evening Ride,Ride,,3690,15.78,,,false,,,activities/1777417537.gpx,97.06880187988281,,3690.0,3621.0,15788.7998046875,12.100000381469727,,70.2481918334961,,299.8999938964844,320.79998779296875,38.70000076293945,0.03230137750506401,,,,,,,,70.6407241821289,285.205810546875,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1790601377,"Aug 22, 2018, 7:20:07 PM",Afternoon Run,Run,,414,1.67,,,false,,,activities/1790601377.gpx,97.06880187988281,,414.0,347.0,1675.300048828125,9.5,,17.303123474121094,,304.0,315.20001220703125,15.899999618530273,0.01193816028535366,,,,,,,,,206.65304565429688,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1790877453,"Aug 22, 2018, 7:42:23 PM",Afternoon Ride,Ride,,8724,48.68,,,false,,,activities/1790877453.gpx,97.06880187988281,,8724.0,8483.0,48687.69921875,14.800000190734863,,234.3094024658203,,296.29998779296875,359.3999938964844,35.70000076293945,-0.0006161720375530422,,,,,,,,102.23403930664062,966.98486328125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1806539068,"Aug 29, 2018, 11:52:35 PM",Evening Ride,Ride,,2925,11.84,,,false,,,activities/1806539068.gpx,97.06880187988281,,2925.0,2827.0,11844.400390625,8.5,,72.25535583496094,,331.0,350.8999938964844,21.5,-0.01181993167847395,,,,,,,,70.81022644042969,223.20126342773438,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1824319776,"Sep 6, 2018, 9:51:43 PM",Afternoon Run,Run,,5993,5.69,,,false,,,activities/1824319776.gpx,97.06880187988281,,5993.0,5666.0,5694.7001953125,12.399999618530273,,152.59988403320312,,1854.0,1952.4000244140625,22.399999618530273,0.5777301788330078,,,,,,,,,743.1495361328125,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1837821570,"Sep 7, 2018, 4:31:22 PM",Morning Run,Run,,5597,5.69,,,false,,,activities/1837821570.gpx,97.06880187988281,,5597.0,4176.0,5695.89990234375,2.5,,215.76136779785156,,2285.60009765625,2491.300048828125,48.5,-0.029846029356122017,,,,,,,,,807.9708862304688,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
1837899749,"Sep 12, 2018, 11:56:13 PM",Evening Ride,Ride,,3007,17.08,,,false,,,activities/1837899749.gpx,97.06880187988281,,3007.0,2885.0,17082.599609375,10.899999618530273,,147.66233825683594,,318.3999938964844,348.8999938964844,35.70000076293945,0.023415639996528625,,,,,,,,123.58499908447266,397.5451354980469,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
